"X1","X2","X3"
364687,"default",2012-05-01
364688,"default",2012-08-01
364690,"default",2012-08-01
364691,"default",2012-05-01
364692,"default",2012-08-01
364693,"default",2012-06-01
364697,"default",2012-08-01
364698,"default",2012-07-01
364700,"default",2012-08-01
364704,"default",2012-08-01
364705,"default",2012-06-01
364706,"default",2012-08-01
364707,"default",2012-05-01
364715,"default",2012-07-01
364721,"default",2012-08-01
364728,"default",2012-05-01
364729,"default",2012-07-01
364742,"default",2012-09-01
364748,"not default",NA
364762,"not default",NA
364771,"default",2012-08-01
364774,"not default",NA
364794,"default",2012-08-01
364799,"default",2012-08-01
364800,"not default",NA
364806,"default",2012-06-01
364809,"default",2012-06-01
364810,"default",2012-06-01
364813,"default",2012-06-01
364815,"default",2012-05-01
364821,"default",2012-08-01
364833,"default",2012-06-01
364839,"default",2012-09-01
364842,"not default",NA
364846,"default",2012-05-01
364852,"default",2012-08-01
364859,"default",2012-08-01
364882,"default",2012-05-01
364887,"default",2012-07-01
364893,"default",2012-08-01
364895,"not default",NA
364910,"default",2012-08-01
364915,"default",2012-05-01
364922,"not default",NA
364936,"default",2012-05-01
364941,"default",2012-08-01
364951,"not default",NA
364964,"not default",NA
364969,"default",2012-06-01
364977,"default",2012-06-01
364983,"not default",NA
364984,"default",2012-08-01
364988,"default",2013-01-01
364989,"default",2012-05-01
364992,"default",2012-08-01
364994,"default",2012-06-01
364996,"default",2012-05-01
364997,"default",2012-05-01
364998,"not default",NA
365002,"default",2012-08-01
365004,"default",2013-01-01
365010,"not default",NA
365011,"default",2012-06-01
365012,"default",2012-08-01
365015,"default",2012-08-01
365018,"default",2012-06-01
365028,"default",2012-08-01
365034,"default",2012-05-01
365041,"default",2012-05-01
365047,"default",2012-05-01
365061,"default",2012-09-01
365063,"default",2012-09-01
365064,"default",2012-05-01
365065,"default",2013-04-01
365073,"default",2012-05-01
365083,"default",2012-08-01
365087,"default",2012-09-01
365096,"default",2012-08-01
365098,"default",2012-08-01
365105,"not default",NA
365110,"default",2012-08-01
365117,"default",2012-05-01
365119,"not default",NA
365126,"default",2012-09-01
365129,"default",2012-03-01
365132,"default",2012-05-01
365133,"default",2012-09-01
365140,"not default",NA
365142,"not default",NA
365144,"default",2012-06-01
365147,"not default",NA
365153,"default",2012-09-01
365155,"default",2012-09-01
365159,"not default",NA
365165,"not default",NA
365173,"default",2012-04-01
365178,"default",2012-08-01
365183,"default",2012-08-01
365185,"not default",NA
365187,"not default",NA
365188,"default",2012-06-01
365192,"default",2012-08-01
365193,"default",2012-06-01
365194,"default",2012-08-01
365195,"default",2012-09-01
365197,"default",2012-05-01
365199,"default",2012-08-01
365200,"default",2012-06-01
365201,"default",2012-08-01
365208,"not default",NA
365209,"default",2012-08-01
365214,"default",2012-05-01
365218,"default",2012-06-01
365221,"default",2012-07-01
365227,"default",2012-05-01
365228,"default",2012-10-01
365230,"default",2012-08-01
365233,"default",2012-11-01
365234,"default",2012-08-01
365244,"not default",NA
365245,"not default",NA
365247,"default",2012-05-01
365256,"not default",NA
365257,"not default",NA
365259,"default",2012-06-01
365264,"not default",NA
365274,"default",2012-08-01
365279,"not default",NA
365281,"default",2012-06-01
365282,"not default",NA
365283,"not default",NA
365287,"default",2012-08-01
365290,"not default",NA
365292,"not default",NA
365299,"default",2012-06-01
365301,"not default",NA
365302,"not default",NA
365309,"default",2012-08-01
365311,"default",2012-08-01
365316,"default",2012-08-01
365318,"not default",NA
365319,"default",2012-07-01
365320,"not default",NA
365323,"default",2012-08-01
365326,"not default",NA
365327,"not default",NA
365336,"default",2012-07-01
365341,"default",2012-09-01
365343,"not default",NA
365344,"not default",NA
365353,"default",2012-05-01
365356,"default",2012-07-01
365365,"not default",NA
365370,"default",2012-06-01
365378,"default",2012-07-01
365379,"default",2012-07-01
365381,"not default",NA
365391,"default",2012-07-01
365393,"not default",NA
365397,"default",2012-07-01
365409,"default",2012-08-01
365425,"default",2012-05-01
365426,"default",2012-03-01
365429,"not default",NA
365433,"default",2012-05-01
365435,"not default",NA
365436,"default",2012-05-01
365454,"not default",NA
365457,"default",2012-07-01
365458,"not default",NA
365462,"default",2012-07-01
365465,"default",2012-08-01
365469,"not default",NA
365473,"not default",NA
365480,"not default",NA
365484,"default",2012-07-01
365485,"not default",NA
365490,"default",2012-08-01
365492,"default",2012-07-01
365493,"default",2012-08-01
365495,"not default",NA
365499,"not default",NA
365505,"default",2012-08-01
365508,"default",2012-08-01
365509,"default",2012-08-01
365510,"default",2012-05-01
365512,"default",2012-07-01
365513,"not default",NA
365514,"default",2012-04-01
365516,"not default",NA
365518,"not default",NA
365519,"not default",NA
365520,"default",2012-08-01
365526,"not default",NA
365528,"default",2012-07-01
365539,"default",2012-07-01
365540,"not default",NA
365541,"default",2012-08-01
365542,"default",2012-08-01
365543,"default",2012-08-01
365555,"not default",NA
365558,"not default",NA
365567,"not default",NA
365574,"default",2012-08-01
365575,"not default",NA
365576,"not default",NA
365581,"default",2012-08-01
365587,"default",2012-03-01
365589,"default",2012-07-01
365594,"not default",NA
365596,"default",2012-03-01
365602,"default",2012-03-01
365613,"default",2012-03-01
365615,"default",2012-05-01
365622,"default",2012-05-01
365623,"default",2012-08-01
365634,"default",2012-05-01
365637,"default",2012-06-01
365639,"not default",NA
365641,"default",2012-08-01
365644,"default",2013-03-01
365648,"default",2012-08-01
365650,"default",2012-05-01
365655,"not default",NA
365656,"not default",NA
365657,"default",2012-06-01
365658,"default",2012-08-01
365670,"default",2012-08-01
365673,"default",2012-06-01
365675,"not default",NA
365678,"default",2012-08-01
365681,"not default",NA
365686,"default",2012-06-01
365687,"default",2012-06-01
365688,"default",2012-07-01
365690,"default",2012-08-01
365693,"default",2012-08-01
365696,"default",2012-06-01
365699,"default",2012-09-01
365705,"default",2012-06-01
365712,"default",2012-06-01
365715,"default",2012-02-01
365716,"default",2012-06-01
365717,"default",2012-06-01
365720,"default",2012-09-01
365722,"not default",NA
365723,"default",2012-06-01
365725,"default",2012-06-01
365729,"not default",NA
365731,"default",2012-08-01
365742,"not default",NA
365745,"default",2012-07-01
365748,"default",2012-08-01
365750,"default",2013-01-01
365752,"default",2012-08-01
365756,"default",2012-03-01
365757,"default",2012-06-01
365765,"default",2013-01-01
365767,"not default",NA
365779,"not default",NA
365780,"not default",NA
365784,"not default",NA
365787,"not default",NA
365792,"default",2013-07-01
365793,"not default",NA
365797,"not default",NA
365798,"default",2013-07-01
365802,"default",2012-08-01
365804,"default",2012-06-01
365807,"default",2013-07-01
365809,"default",2012-08-01
365813,"default",2012-08-01
365816,"default",2012-08-01
365818,"not default",NA
365823,"default",2012-11-01
365825,"not default",NA
365827,"not default",NA
365828,"default",2012-06-01
365829,"default",2012-08-01
365830,"default",2012-07-01
365832,"not default",NA
365843,"not default",NA
365845,"not default",NA
365846,"default",2013-07-01
365848,"not default",NA
365851,"not default",NA
365852,"default",2013-01-01
365860,"default",2013-07-01
365863,"not default",NA
365864,"not default",NA
365873,"default",2012-08-01
365874,"default",2012-07-01
365875,"not default",NA
365880,"default",2012-09-01
365882,"default",2012-09-01
365883,"default",2012-09-01
365884,"default",2012-09-01
365887,"default",2012-09-01
365888,"default",2012-08-01
365889,"default",2012-08-01
365891,"default",2012-07-01
365898,"default",2012-08-01
365901,"default",2012-08-01
365902,"default",2012-03-01
365904,"default",2012-08-01
365906,"default",2012-08-01
365908,"default",2012-05-01
365909,"default",2012-08-01
365911,"default",2012-06-01
365912,"default",2012-08-01
365914,"default",2012-08-01
365919,"default",2012-07-01
365925,"default",2012-08-01
365935,"default",2012-08-01
365936,"default",2012-08-01
365944,"default",2012-07-01
365948,"default",2012-05-01
365953,"default",2012-08-01
365959,"default",2012-06-01
365968,"not default",NA
365972,"default",2012-08-01
365973,"default",2012-06-01
365974,"default",2012-05-01
365979,"default",2012-07-01
365989,"default",2012-08-01
365992,"not default",NA
365995,"default",2012-08-01
366004,"not default",NA
366011,"not default",NA
366012,"default",2012-08-01
366015,"default",2012-08-01
366018,"not default",NA
366020,"not default",NA
366021,"default",2012-08-01
366036,"not default",NA
366037,"default",2012-05-01
366040,"default",2012-07-01
366052,"default",2012-05-01
366055,"default",2012-06-01
366058,"default",2012-06-01
366060,"not default",NA
366071,"default",2012-05-01
366078,"default",2012-08-01
366082,"default",2012-08-01
366087,"default",2012-05-01
366092,"default",2012-05-01
366098,"default",2012-09-01
366099,"default",2012-06-01
366103,"default",2012-07-01
366112,"default",2012-05-01
366120,"default",2013-03-01
366125,"default",2012-05-01
366136,"default",2012-05-01
366138,"default",2012-05-01
366139,"default",2012-05-01
366142,"default",2012-05-01
366155,"not default",NA
366156,"default",2012-08-01
366157,"default",2012-08-01
366158,"not default",NA
366161,"default",2012-08-01
366167,"default",2012-08-01
366169,"default",2012-08-01
366170,"default",2013-01-01
366171,"default",2012-08-01
366176,"default",2012-08-01
366179,"default",2012-08-01
366190,"not default",NA
366192,"default",2012-06-01
366193,"not default",NA
366197,"not default",NA
366201,"default",2012-07-01
366203,"default",2012-08-01
366205,"not default",NA
366206,"not default",NA
366207,"default",2012-05-01
366211,"not default",NA
366214,"default",2012-06-01
366215,"not default",NA
366229,"not default",NA
366235,"not default",NA
366241,"default",2012-08-01
366249,"default",2012-08-01
366250,"default",2012-09-01
366255,"default",2012-07-01
366257,"not default",NA
366259,"not default",NA
366260,"not default",NA
366261,"not default",NA
366263,"not default",NA
366265,"default",2012-08-01
366269,"not default",NA
366276,"default",2012-09-01
366278,"not default",NA
366283,"not default",NA
366286,"default",2012-08-01
366287,"not default",NA
366288,"default",2012-08-01
366292,"default",2012-06-01
366300,"default",2012-06-01
366304,"default",2013-01-01
366313,"default",2012-06-01
366316,"default",2012-07-01
366317,"default",2012-08-01
366321,"default",2012-08-01
366326,"default",2012-05-01
366330,"default",2012-07-01
366338,"default",2012-08-01
366347,"default",2012-08-01
366349,"default",2012-09-01
366362,"not default",NA
366364,"default",2012-08-01
366373,"not default",NA
366375,"not default",NA
366391,"default",2012-08-01
366397,"default",2012-07-01
366399,"default",2012-08-01
366401,"not default",NA
366403,"not default",NA
366406,"not default",NA
366410,"default",2012-08-01
366415,"not default",NA
366421,"not default",NA
366422,"not default",NA
366425,"not default",NA
366430,"default",2012-06-01
366431,"not default",NA
366437,"default",2012-06-01
366450,"default",2012-06-01
366451,"default",2012-06-01
366456,"default",2012-08-01
366460,"not default",NA
366462,"default",2012-08-01
366463,"not default",NA
366465,"default",2012-06-01
366473,"default",2012-08-01
