"","X1","X2","X3"
"82966",355656,"not default",NA
"82967",355658,"not default",NA
"82968",355663,"not default",NA
"82969",355664,"not default",NA
"82970",355665,"not default",NA
"82971",355669,"not default",NA
"82972",355672,"not default",NA
"82973",355673,"not default",NA
"82974",355675,"not default",NA
"82975",355676,"not default",NA
"82976",355679,"not default",NA
"82977",355681,"not default",NA
"82978",355683,"not default",NA
"82979",355687,"not default",NA
"82980",355692,"not default",NA
"82981",355693,"not default",NA
"82982",355700,"not default",NA
"82983",355704,"not default",NA
"82984",355705,"not default",NA
"82985",355709,"not default",NA
"82986",355714,"not default",NA
"82987",355729,"not default",NA
"82988",355733,"not default",NA
"82989",355734,"not default",NA
"82990",355735,"not default",NA
"82991",355737,"not default",NA
"82992",355739,"not default",NA
"82993",355744,"not default",NA
"82994",355745,"not default",NA
"82995",355747,"not default",NA
"82996",355758,"not default",NA
"82997",355763,"not default",NA
"82998",355764,"not default",NA
"82999",355778,"not default",NA
"83000",355789,"not default",NA
"83001",355798,"not default",NA
"83002",355802,"not default",NA
"83003",355822,"not default",NA
"83004",355823,"not default",NA
"83005",355824,"not default",NA
"83006",355825,"not default",NA
"83007",355827,"not default",NA
"83008",355833,"not default",NA
"83009",355842,"not default",NA
"83010",355843,"not default",NA
"83011",355849,"not default",NA
"83012",355851,"not default",NA
"83013",355852,"not default",NA
"83014",355856,"not default",NA
"83015",355858,"not default",NA
"83016",355860,"not default",NA
"83017",355867,"not default",NA
"83018",355870,"not default",NA
"83019",355874,"not default",NA
"83020",355876,"not default",NA
"83021",355879,"not default",NA
"83022",355880,"not default",NA
"83023",355883,"not default",NA
"83024",355884,"not default",NA
"83025",355885,"default",2012-06-01
"83026",355891,"not default",NA
"83027",355897,"not default",NA
"83028",355906,"not default",NA
"83029",355908,"not default",NA
"83030",355912,"not default",NA
"83031",355913,"not default",NA
"83032",355914,"not default",NA
"83033",355915,"not default",NA
"83034",355922,"not default",NA
"83035",355923,"not default",NA
"83036",355924,"not default",NA
"83037",355925,"not default",NA
"83038",355926,"not default",NA
"83039",355927,"not default",NA
"83040",355928,"not default",NA
"83041",355935,"not default",NA
"83042",355936,"not default",NA
"83043",355939,"not default",NA
"83044",355943,"not default",NA
"83045",355947,"not default",NA
"83046",355948,"not default",NA
"83047",355951,"not default",NA
"83048",355954,"not default",NA
"83049",355958,"not default",NA
"83050",355960,"not default",NA
"83051",355962,"not default",NA
"83052",355967,"not default",NA
"83053",355969,"not default",NA
"83054",355971,"not default",NA
"83055",355973,"not default",NA
"83056",355977,"not default",NA
"83057",355982,"not default",NA
"83058",355995,"not default",NA
"83059",356000,"not default",NA
"83060",356003,"not default",NA
"83061",356008,"not default",NA
"83062",356012,"not default",NA
"83063",356017,"not default",NA
"83064",356023,"not default",NA
"83065",356028,"not default",NA
"83066",356030,"not default",NA
"83067",356035,"not default",NA
"83068",356037,"not default",NA
"83069",356039,"not default",NA
"83070",356040,"not default",NA
"83071",356041,"not default",NA
"83072",356042,"not default",NA
"83073",356045,"not default",NA
"83074",356046,"not default",NA
"83075",356047,"not default",NA
"83076",356051,"not default",NA
"83077",356052,"not default",NA
"83078",356054,"not default",NA
"83079",356055,"not default",NA
"83080",356057,"not default",NA
"83081",356058,"not default",NA
"83082",356059,"not default",NA
"83083",356060,"not default",NA
"83084",356063,"not default",NA
"83085",356069,"not default",NA
"83086",356074,"not default",NA
"83087",356080,"not default",NA
"83088",356082,"not default",NA
"83089",356098,"not default",NA
"83090",356102,"not default",NA
"83091",356107,"not default",NA
"83092",356112,"not default",NA
"83093",356114,"not default",NA
"83094",356128,"not default",NA
"83095",356129,"not default",NA
"83096",356136,"not default",NA
"83097",356140,"not default",NA
"83098",356147,"not default",NA
"83099",356149,"not default",NA
"83100",356157,"not default",NA
"83101",356158,"not default",NA
"83102",356160,"not default",NA
"83103",356161,"not default",NA
"83104",356164,"not default",NA
"83105",356169,"not default",NA
"83106",356170,"not default",NA
"83107",356171,"not default",NA
"83108",356172,"not default",NA
"83109",356175,"not default",NA
"83110",356177,"not default",NA
"83111",356178,"not default",NA
"83112",356182,"not default",NA
"83113",356184,"not default",NA
"83114",356185,"not default",NA
"83115",356194,"not default",NA
"83116",356195,"not default",NA
"83117",356196,"not default",NA
"83118",356198,"not default",NA
"83119",356207,"not default",NA
"83120",356209,"not default",NA
"83121",356212,"not default",NA
"83122",356220,"not default",NA
"83123",356221,"not default",NA
"83124",356223,"not default",NA
"83125",356224,"not default",NA
"83126",356225,"not default",NA
"83127",356226,"not default",NA
"83128",356228,"not default",NA
"83129",356230,"not default",NA
"83130",356232,"not default",NA
"83131",356237,"default",2012-06-01
"83132",356238,"not default",NA
"83133",356241,"not default",NA
"83134",356242,"not default",NA
"83135",356245,"not default",NA
"83136",356248,"not default",NA
"83137",356253,"not default",NA
"83138",356254,"not default",NA
"83139",356255,"not default",NA
"83140",356258,"not default",NA
"83141",356268,"not default",NA
"83142",356272,"not default",NA
"83143",356277,"not default",NA
"83144",356281,"not default",NA
"83145",356290,"not default",NA
"83146",356299,"not default",NA
"83147",356307,"not default",NA
"83148",356312,"not default",NA
"83149",356313,"not default",NA
"83150",356321,"not default",NA
"83151",356328,"not default",NA
"83152",356329,"not default",NA
"83153",356335,"not default",NA
"83154",356338,"not default",NA
"83155",356340,"not default",NA
"83156",356344,"not default",NA
"83157",356347,"not default",NA
"83158",356357,"not default",NA
"83159",356358,"not default",NA
"83160",356360,"not default",NA
"83161",356366,"not default",NA
"83162",356370,"not default",NA
"83163",356372,"not default",NA
"83164",356373,"not default",NA
"83165",356374,"not default",NA
"83166",356384,"not default",NA
"83167",356386,"not default",NA
"83168",356388,"not default",NA
"83169",356391,"not default",NA
"83170",356393,"not default",NA
"83171",356403,"not default",NA
"83172",356405,"not default",NA
"83173",356406,"not default",NA
"83174",356412,"not default",NA
"83175",356421,"not default",NA
"83176",356422,"not default",NA
"83177",356423,"not default",NA
"83178",356424,"not default",NA
"83179",356425,"not default",NA
"83180",356428,"not default",NA
"83181",356431,"not default",NA
"83182",356432,"not default",NA
"83183",356434,"not default",NA
"83184",356446,"not default",NA
"83185",356447,"default",2012-11-01
"83186",356453,"not default",NA
"83187",356455,"not default",NA
"83188",356456,"not default",NA
"83189",356459,"not default",NA
"83190",356460,"not default",NA
"83191",356469,"not default",NA
"83192",356471,"not default",NA
"83193",356478,"not default",NA
"83194",356480,"not default",NA
"83195",356481,"not default",NA
"83196",356483,"not default",NA
"83197",356484,"not default",NA
"83198",356485,"not default",NA
"83199",356486,"not default",NA
"83200",356487,"not default",NA
"83201",356488,"not default",NA
"83202",356498,"not default",NA
"83203",356507,"not default",NA
"83204",356508,"not default",NA
"83205",356512,"not default",NA
"83206",356514,"not default",NA
"83207",356517,"not default",NA
"83208",356522,"not default",NA
"83209",356523,"not default",NA
"83210",356524,"not default",NA
"83211",356525,"not default",NA
"83212",356528,"not default",NA
"83213",356530,"default",2012-07-01
"83214",356531,"not default",NA
"83215",356539,"not default",NA
"83216",356542,"not default",NA
"83217",356546,"not default",NA
"83218",356558,"not default",NA
"83219",356560,"not default",NA
"83220",356563,"not default",NA
"83221",356565,"not default",NA
"83222",356567,"not default",NA
"83223",356570,"not default",NA
"83224",356572,"not default",NA
"83225",356573,"not default",NA
"83226",356574,"not default",NA
"83227",356580,"not default",NA
"83228",356589,"not default",NA
"83229",356591,"not default",NA
"83230",356592,"not default",NA
"83231",356598,"not default",NA
"83232",356599,"not default",NA
"83233",356602,"not default",NA
"83234",356607,"not default",NA
"83235",356609,"not default",NA
"83236",356610,"not default",NA
"83237",356613,"not default",NA
"83238",356614,"not default",NA
"83239",356615,"not default",NA
"83240",356616,"not default",NA
"83241",356620,"not default",NA
"83242",356622,"not default",NA
"83243",356623,"not default",NA
"83244",356631,"not default",NA
"83245",356634,"not default",NA
"83246",356636,"not default",NA
"83247",356637,"not default",NA
"83248",356644,"not default",NA
"83249",356645,"not default",NA
"83250",356652,"not default",NA
"83251",356662,"not default",NA
"83252",356670,"not default",NA
"83253",356679,"not default",NA
"83254",356681,"not default",NA
"83255",356684,"not default",NA
"83256",356685,"not default",NA
"83257",356687,"not default",NA
"83258",356688,"not default",NA
"83259",356697,"not default",NA
"83260",356699,"not default",NA
"83261",356702,"not default",NA
"83262",356704,"not default",NA
"83263",356710,"not default",NA
"83264",356717,"not default",NA
"83265",356724,"not default",NA
"83266",356725,"not default",NA
"83267",356734,"not default",NA
"83268",356737,"not default",NA
"83269",356738,"not default",NA
"83270",356739,"not default",NA
"83271",356740,"not default",NA
"83272",356741,"not default",NA
"83273",356744,"not default",NA
"83274",356747,"not default",NA
"83275",356748,"not default",NA
"83276",356750,"not default",NA
"83277",356756,"not default",NA
"83278",356759,"not default",NA
"83279",356762,"not default",NA
"83280",356765,"not default",NA
"83281",356768,"not default",NA
"83282",356769,"not default",NA
"83283",356770,"not default",NA
"83284",356773,"not default",NA
"83285",356774,"not default",NA
"83286",356775,"not default",NA
"83287",356781,"not default",NA
"83288",356785,"not default",NA
"83289",356787,"not default",NA
"83290",356795,"not default",NA
"83291",356801,"not default",NA
"83292",356827,"not default",NA
"83293",356830,"not default",NA
"83294",356835,"not default",NA
"83295",356850,"not default",NA
"83296",356852,"not default",NA
"83297",356861,"not default",NA
"83298",356862,"not default",NA
"83299",356867,"not default",NA
"83300",356879,"not default",NA
"83301",356883,"not default",NA
"83302",356886,"not default",NA
"83303",356887,"not default",NA
"83304",356893,"not default",NA
"83305",356905,"not default",NA
"83306",356911,"not default",NA
"83307",356915,"not default",NA
"83308",356925,"not default",NA
"83309",356932,"not default",NA
"83310",356933,"not default",NA
"83311",356938,"not default",NA
"83312",356942,"not default",NA
"83313",356944,"not default",NA
"83314",356945,"not default",NA
"83315",356949,"not default",NA
"83316",356953,"not default",NA
"83317",356954,"not default",NA
"83318",356955,"not default",NA
"83319",356957,"not default",NA
"83320",356960,"not default",NA
"83321",356964,"not default",NA
"83322",356965,"not default",NA
"83323",356966,"not default",NA
"83324",356975,"not default",NA
"83325",356976,"not default",NA
"83326",356982,"not default",NA
"83327",356985,"not default",NA
"83328",356993,"not default",NA
"83329",356996,"not default",NA
"83330",357005,"not default",NA
"83331",357010,"not default",NA
"83332",357014,"not default",NA
"83333",357023,"not default",NA
"83334",357028,"not default",NA
"83335",357029,"not default",NA
"83336",357031,"not default",NA
"83337",357032,"not default",NA
"83338",357033,"not default",NA
"83339",357035,"not default",NA
"83340",357037,"not default",NA
"83341",357046,"not default",NA
"83342",357055,"not default",NA
"83343",357056,"not default",NA
"83344",357071,"not default",NA
"83345",357075,"not default",NA
"83346",357076,"not default",NA
"83347",357083,"not default",NA
"83348",357085,"not default",NA
"83349",357097,"not default",NA
"83350",357099,"not default",NA
"83351",357101,"not default",NA
"83352",357103,"not default",NA
"83353",357113,"not default",NA
"83354",357114,"not default",NA
"83355",357115,"not default",NA
"83356",357116,"not default",NA
"83357",357122,"not default",NA
"83358",357132,"not default",NA
"83359",357134,"not default",NA
"83360",357137,"not default",NA
"83361",357139,"not default",NA
"83362",357140,"not default",NA
"83363",357146,"not default",NA
"83364",357147,"not default",NA
"83365",357149,"not default",NA
"83366",357152,"not default",NA
"83367",357153,"not default",NA
"83368",357157,"not default",NA
"83369",357159,"not default",NA
"83370",357164,"not default",NA
"83371",357166,"not default",NA
"83372",357167,"not default",NA
"83373",357170,"not default",NA
"83374",357171,"not default",NA
"83375",357172,"not default",NA
